fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name,departures_scheduled,departures_performed,payload,seats,passengers,freight,mail,distance,ramp_to_ramp,air_time,unique_carrier,airline_id,unique_carrier_name,region,carrier,carrier_name,carrier_group,carrier_group_new,origin_airport_id,origin_city_market_id,origin,origin_city_name,origin_country,origin_country_name,dest_airport_id,dest_city_market_id,dest,dest_city_name,dest_country,dest_country_name,aircraft_group,aircraft_type,aircraft_config,year,month,distance_group,class,data_source,month,airline_id,unique_carrier,carrier,carrier_name,carrier_group_new,sdomt_gallons,satl_gallons,spac_gallons,slat_gallons,sint_gallons,ts_gallons,tdomt_gallons,tint_gallons,total_gallons,sdomt_cost,satl_cost,spac_cost,slat_cost,sint_cost,ts_cost,tdomt_cost,tint_cost,total_cost,year
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,12,19977.0,UA,UA,United Air Lines Inc.,3,142854724.0,56029877.0,55780672.0,32776274.0,144586823.0,287441547.0,143930940.0,144825950.0,288756890.0,275410791.0,109397007.0,113811159.0,68269995.0,291478161.0,566888952.0,277512225.0,291961751.0,569473976.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,11,19977.0,UA,UA,United Air Lines Inc.,3,137562940.0,54546724.0,53370698.0,26748257.0,134665679.0,272228619.0,138755009.0,135045450.0,273800459.0,304097370.0,121997544.0,124119300.0,63654648.0,309771492.0,613868862.0,306790501.0,310650314.0,617440815.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,10,19977.0,UA,UA,United Air Lines Inc.,3,148705915.0,69162069.0,53152792.0,23637495.0,145952356.0,294658271.0,149747679.0,146120837.0,295868516.0,343661677.0,159995468.0,123497735.0,56781862.0,340275065.0,683936742.0,346072250.0,340674562.0,686746812.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,9,19977.0,UA,UA,United Air Lines Inc.,3,141269610.0,72072743.0,49587966.0,20822947.0,142483656.0,283753266.0,142507092.0,142776452.0,285283544.0,313606314.0,159197498.0,110178721.0,48133920.0,317510139.0,631116453.0,316362926.0,318139121.0,634502047.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,8,19977.0,UA,UA,United Air Lines Inc.,3,159273291.0,75836175.0,53503498.0,28912077.0,158251750.0,317525041.0,160321024.0,158683197.0,319004221.0,344423320.0,164053458.0,117380657.0,65302471.0,346736586.0,691159906.0,346659053.0,347764669.0,694423722.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,7,19977.0,UA,UA,United Air Lines Inc.,3,160016487.0,77508590.0,54291137.0,33340918.0,165140645.0,325157132.0,160622317.0,165858940.0,326481257.0,345244327.0,167717577.0,118654194.0,75241918.0,361613689.0,706858016.0,346587636.0,363233047.0,709820683.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,6,19977.0,UA,UA,United Air Lines Inc.,3,154057193.0,74378497.0,51889734.0,29820882.0,156089113.0,310146306.0,154622048.0,156605254.0,311227302.0,335404346.0,164146251.0,115949116.0,68959417.0,349054784.0,684459130.0,336639088.0,350209934.0,686849022.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,5,19977.0,UA,UA,United Air Lines Inc.,3,144733258.0,71171452.0,53160067.0,26379967.0,150711486.0,295444744.0,145503793.0,150907996.0,296411789.0,314823949.0,155296421.0,115496674.0,59778228.0,330571323.0,645395272.0,316490599.0,331008555.0,647499154.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,4,19977.0,UA,UA,United Air Lines Inc.,3,137000974.0,58942182.0,50977138.0,30101170.0,140020490.0,277021464.0,137776920.0,140296801.0,278073721.0,279219252.0,120581748.0,103947624.0,63412940.0,287942312.0,567161564.0,280800266.0,288504684.0,569304950.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,3,19977.0,UA,UA,United Air Lines Inc.,3,134540010.0,54703635.0,55557792.0,33298314.0,143559741.0,278099751.0,135411162.0,143911573.0,279322735.0,260560325.0,107857199.0,111449674.0,68136689.0,287443562.0,548003887.0,262245488.0,288171799.0,550417287.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,2,19977.0,UA,UA,United Air Lines Inc.,3,112265317.0,45864734.0,49097012.0,27092594.0,122054340.0,234319657.0,113046868.0,122415882.0,235462750.0,223503554.0,92113254.0,100380803.0,57016884.0,249510941.0,473014495.0,225059256.0,250253729.0,475312985.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,1,19977.0,UA,UA,United Air Lines Inc.,3,120128303.0,49380913.0,54011106.0,31260979.0,134652998.0,254781301.0,120886857.0,135095219.0,255982076.0,237636702.0,97620436.0,105935311.0,64407817.0,267963564.0,505600266.0,239129660.0,268814169.0,507943829.0,2018
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,9,19977.0,UA,UA,United Air Lines Inc.,3,141650742.0,76362770.0,51251749.0,21997143.0,149611662.0,291262404.0,142963521.0,149948902.0,292912423.0,269880307.0,146157283.0,98447438.0,43893813.0,288498534.0,558378841.0,272383646.0,289135932.0,561519578.0,2019
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,8,19977.0,UA,UA,United Air Lines Inc.,3,162360183.0,75508731.0,55800390.0,29621923.0,160931044.0,323291227.0,163531864.0,161156564.0,324688428.0,308413848.0,145753696.0,109459063.0,60135055.0,315347814.0,623761662.0,310650235.0,315782939.0,626433174.0,2019
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,7,19977.0,UA,UA,United Air Lines Inc.,3,163602359.0,76391495.0,54888033.0,33224952.0,164504480.0,328106839.0,164295066.0,164694081.0,328989147.0,318916771.0,149560487.0,106573191.0,68329653.0,324463331.0,643380102.0,320251056.0,324816300.0,645067356.0,2019
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,6,19977.0,UA,UA,United Air Lines Inc.,3,158802116.0,75616971.0,53292139.0,31692487.0,160601597.0,319403713.0,159500662.0,160737489.0,320238151.0,306347461.0,147753982.0,106826039.0,65593766.0,320173787.0,626521248.0,307713727.0,320455909.0,628169636.0,2019
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,5,19977.0,UA,UA,United Air Lines Inc.,3,153202004.0,73294536.0,54098845.0,27860083.0,155253464.0,308455468.0,153949739.0,155465624.0,309415363.0,322624581.0,152795530.0,115391388.0,60866483.0,329053401.0,651677982.0,324208102.0,329510626.0,653718728.0,2019
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,4,19977.0,UA,UA,United Air Lines Inc.,3,144590058.0,60523632.0,51831017.0,31206029.0,143560678.0,288150736.0,145411013.0,143673409.0,289084422.0,294430837.0,122350380.0,106637727.0,66383872.0,295371979.0,589802816.0,296103451.0,295602761.0,591706212.0,2019
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,3,19977.0,UA,UA,United Air Lines Inc.,3,147713026.0,59512296.0,55608646.0,34000681.0,149121623.0,296834649.0,148464310.0,149383772.0,297848082.0,293660063.0,118095979.0,111813272.0,72117501.0,302026752.0,595686815.0,295178703.0,302550240.0,597728943.0,2019
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,2,19977.0,UA,UA,United Air Lines Inc.,3,119312158.0,47970572.0,47881165.0,28457222.0,124308959.0,243621117.0,120087215.0,124665157.0,244752372.0,229838806.0,91564050.0,91129457.0,58249915.0,240943422.0,470782228.0,231327828.0,241611991.0,472939819.0,2019
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,1,19977.0,UA,UA,United Air Lines Inc.,3,127590604.0,53538012.0,55192482.0,32518620.0,141249114.0,268839718.0,128594032.0,141518914.0,270112946.0,234726719.0,98041019.0,102255125.0,63335233.0,263631377.0,498358096.0,236590640.0,264119815.0,500710455.0,2019
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,12,19977.0,UA,UA,United Air Lines Inc.,3,122308960.0,53581299.0,54721944.0,31718063.0,140021306.0,262330266.0,123443388.0,140503719.0,263947107.0,156201112.0,73221395.0,76650715.0,43865937.0,193738047.0,349939159.0,159379401.0,194425738.0,353805139.0,2015
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,11,19977.0,UA,UA,United Air Lines Inc.,3,115553075.0,52975706.0,52497788.0,25209668.0,130683162.0,246236237.0,116727559.0,131117178.0,247844737.0,159043433.0,74265024.0,75196664.0,36699950.0,186161638.0,345205071.0,161410369.0,186831647.0,348242016.0,2015
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,10,19977.0,UA,UA,United Air Lines Inc.,3,125236942.0,65873770.0,57099199.0,21025250.0,143998219.0,269235161.0,127117672.0,144626488.0,271744160.0,184248134.0,98906077.0,85788297.0,32198019.0,216892393.0,401140527.0,188657628.0,217860330.0,406517958.0,2015
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,9,19977.0,UA,UA,United Air Lines Inc.,3,116786479.0,69353181.0,55777593.0,18453888.0,143584662.0,260371141.0,118074789.0,144094558.0,262169347.0,171612009.0,103955328.0,83580600.0,28434448.0,215970376.0,387582385.0,174087571.0,216729919.0,390817490.0,2015
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,8,19977.0,UA,UA,United Air Lines Inc.,3,131670622.0,75971030.0,59033878.0,27936497.0,162941405.0,294612027.0,133231965.0,163585985.0,296817950.0,202059347.0,122044474.0,96310173.0,45767823.0,264122470.0,466181817.0,206484566.0,265177392.0,471661958.0,2015
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,7,19977.0,UA,UA,United Air Lines Inc.,3,136747228.0,76679055.0,58180721.0,30639077.0,165498853.0,302246081.0,137650790.0,165918974.0,303569764.0,234705479.0,138271991.0,107228314.0,55663873.0,301164178.0,535869657.0,237596442.0,301962599.0,539559041.0,2015
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,6,19977.0,UA,UA,United Air Lines Inc.,3,132665681.0,72638933.0,57056079.0,26783248.0,156478260.0,289143941.0,133768070.0,157028244.0,290796314.0,246782502.0,138237421.0,112340734.0,52286846.0,302865001.0,549647503.0,251303283.0,303953285.0,555256568.0,2015
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,5,19977.0,UA,UA,United Air Lines Inc.,3,126461101.0,69534295.0,57781148.0,25765565.0,153081008.0,279542109.0,127377097.0,153664511.0,281041608.0,244028408.0,130613930.0,111729156.0,50282062.0,292625148.0,536653556.0,247357393.0,293763923.0,541121316.0,2015
2018-07-10,UA,UA_CODESHARE,UA,3820,ZW,N469AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1710,1704.0,-6.0,20.0,1724.0,1826.0,4.0,1852,1830.0,-22.0,0.0,,0.0,N,102.0,86.0,62.0,1.0,384.0,,,,,,,,,,20.0,20.0,618850.0,2360.0,2004.0,11287.0,0.0,1554.0,4521.0,4138.0,UA,19977,United Air Lines Inc.,P,UA,United Air Lines Inc.,3,3,12016,32016,GUM,"Guam, TT",US,United States,13694,33664,NGO,"Nagoya, Japan",JP,Japan,6,612,1,2017,11,4,F,IU,4,19977.0,UA,UA,United Air Lines Inc.,3,115949988.0,58700256.0,54823774.0,30178144.0,143702174.0,259652162.0,116937794.0,144231471.0,261169265.0,200101228.0,103104455.0,98284708.0,54366927.0,255756090.0,455857318.0,202381053.0,256704621.0,459085674.0,2015
